fighter_name,Height,Weight,Reach,Stance,DOB,win_by,date,win
Ken Stone,68.0,135.0,71.0,Southpaw,1982-10-08,KO,2011-06-04,0
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,KO,2016-08-20,0
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,Submission,2014-07-16,1
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,KO,2013-03-16,1
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,Other,2012-06-22,1
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,Other,2011-11-19,0
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,Other,2010-01-11,1
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,Submission,2009-09-19,1
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,Other,2016-05-29,1
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,Other,2014-10-04,1
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,Other,2014-03-15,0
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,Other,2013-11-16,1
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,Other,2013-05-25,0
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,Submission,2012-10-13,0
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,Other,2011-06-26,0
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,Other,2011-05-28,1
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,Other,2010-12-04,1
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,KO,2010-08-07,1
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,Other,2010-04-10,1
Rick Story,69.0,170.0,71.0,Southpaw,1984-08-28,Other,2009-06-13,0
Darko Stosic,72.0,205.0,76.0,Orthodox,1992-02-09,Other,2019-08-03,0
Darko Stosic,72.0,205.0,76.0,Orthodox,1992-02-09,Other,2019-06-01,0
Darko Stosic,72.0,205.0,76.0,Orthodox,1992-02-09,Other,2020-01-25,0
Darko Stosic,72.0,205.0,76.0,Orthodox,1992-02-09,KO,2018-07-22,1
Greg Stott,67.0,220.0,68.82575757575758,Southpaw,,KO,1997-10-17,0
Curtis Stout,73.0,185.0,74.70833333333333,Southpaw,1973-11-07,Submission,2004-06-19,0
Curtis Stout,73.0,185.0,74.70833333333333,Southpaw,1973-11-07,Other,2001-02-23,0
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,KO,2015-08-23,0
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,KO,2014-04-16,0
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,Other,2013-12-14,1
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,Submission,2013-06-15,0
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,Other,2013-02-23,1
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,Other,2012-11-17,0
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,Other,2012-06-22,1
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,Other,2010-10-23,1
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,Other,2010-05-08,0
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,Other,2010-01-02,1
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,Other,2009-04-18,1
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,Other,2008-01-19,1
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,Other,2006-03-04,1
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,KO,2015-03-14,0
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,Other,2012-01-14,0
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,KO,2011-06-11,1
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,Other,2008-10-18,0
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,Other,2008-04-19,0
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,Other,2007-06-12,0
Sam Stout,69.0,155.0,70.0,Orthodox,1984-04-23,Submission,2006-06-24,0
Dave Strasser,70.0,170.0,71.77173913043478,Orthodox,1969-07-13,Other,2003-04-25,1
Dave Strasser,70.0,170.0,71.77173913043478,Orthodox,1969-07-13,Submission,2003-09-26,0
Gerald Strebendt,69.0,155.0,70.8698224852071,Orthodox,1979-03-01,KO,2003-09-26,0
Sean Strickland,73.0,170.0,76.0,Orthodox,1991-02-27,Other,2016-06-04,1
Sean Strickland,73.0,170.0,76.0,Orthodox,1991-02-27,KO,2018-10-27,1
Sean Strickland,73.0,170.0,76.0,Orthodox,1991-02-27,KO,2018-05-12,0
Sean Strickland,73.0,170.0,76.0,Orthodox,1991-02-27,Other,2017-11-11,1
Sean Strickland,73.0,170.0,76.0,Orthodox,1991-02-27,Other,2017-04-08,0
Sean Strickland,73.0,170.0,76.0,Orthodox,1991-02-27,KO,2016-02-21,1
Sean Strickland,73.0,170.0,76.0,Orthodox,1991-02-27,Other,2015-07-15,1
Sean Strickland,73.0,170.0,76.0,Orthodox,1991-02-27,Other,2015-02-22,0
Sean Strickland,73.0,170.0,76.0,Orthodox,1991-02-27,Other,2014-05-31,1
Sean Strickland,73.0,170.0,76.0,Orthodox,1991-02-27,Submission,2014-03-15,1
Hans Stringer,75.0,205.0,73.0,Orthodox,1987-07-06,KO,2015-07-18,0
Hans Stringer,75.0,205.0,73.0,Orthodox,1987-07-06,KO,2014-10-25,0
Hans Stringer,75.0,205.0,73.0,Orthodox,1987-07-06,Other,2014-03-23,1
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,KO,2019-12-07,0
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,Submission,2019-02-23,1
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,Other,2018-03-03,0
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,Submission,2016-10-08,1
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,Other,2015-11-14,0
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,Other,2015-08-01,1
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,KO,2013-03-02,0
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,KO,2012-09-29,1
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,Submission,2012-05-26,1
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,KO,2012-02-15,1
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,KO,2011-05-28,0
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,KO,2010-12-11,1
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,KO,2010-08-07,1
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,Other,2009-12-12,1
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,Submission,2009-10-24,1
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,Submission,2009-06-13,1
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,Other,2018-07-22,0
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,KO,2017-09-02,0
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,KO,2016-05-08,1
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,KO,2014-12-13,0
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,Submission,2011-10-01,1
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,KO,2010-03-31,0
Stefan Struve,83.0,265.0,84.0,Orthodox,1988-02-18,KO,2009-02-21,0
Mike Stumpf,70.0,170.0,71.0,Orthodox,1986-08-01,Other,2013-01-26,0
Mike Stumpf,70.0,170.0,71.0,Orthodox,1986-08-01,Submission,2011-09-17,0
Tatiana Suarez,65.0,115.0,66.0,Southpaw,1990-12-19,Other,2019-06-08,1
Tatiana Suarez,65.0,115.0,66.0,Southpaw,1990-12-19,Other,2017-11-11,1
Tatiana Suarez,65.0,115.0,66.0,Southpaw,1990-12-19,Submission,2016-07-08,1
Tatiana Suarez,65.0,115.0,66.0,Southpaw,1990-12-19,KO,2018-09-08,1
Tatiana Suarez,65.0,115.0,66.0,Southpaw,1990-12-19,Submission,2018-05-19,1
Genki Sudo,69.0,155.0,70.8698224852071,Orthodox,1978-03-08,Submission,2004-04-02,1
Genki Sudo,69.0,155.0,70.8698224852071,Orthodox,1978-03-08,Submission,2002-07-13,1
Genki Sudo,69.0,155.0,70.8698224852071,Orthodox,1978-03-08,Other,2003-04-25,0
George Sullivan,72.0,170.0,73.0,Orthodox,1981-03-13,KO,2016-01-30,0
George Sullivan,72.0,170.0,73.0,Orthodox,1981-03-13,Other,2015-07-12,1
George Sullivan,72.0,170.0,73.0,Orthodox,1981-03-13,Submission,2015-04-18,0
George Sullivan,72.0,170.0,73.0,Orthodox,1981-03-13,Other,2014-01-25,1
George Sullivan,72.0,170.0,73.0,Orthodox,1981-03-13,Submission,2018-08-25,0
George Sullivan,72.0,170.0,73.0,Orthodox,1981-03-13,Submission,2018-01-27,0
George Sullivan,72.0,170.0,73.0,Orthodox,1981-03-13,KO,2014-09-13,1
Amar Suloev,69.0,183.0,70.8698224852071,Orthodox,1976-07-01,KO,2002-05-10,0
Amar Suloev,69.0,183.0,70.8698224852071,Orthodox,1976-07-01,Other,2002-01-11,0
Martin Svensson,73.0,155.0,72.0,Orthodox,1985-04-25,KO,2016-02-27,0
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,Other,2019-10-12,1
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,Other,2019-05-04,0
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,Submission,2018-08-04,0
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,Submission,2017-12-09,0
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,Other,2017-04-22,1
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,Other,2016-12-10,1
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,Other,2016-08-06,1
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,Other,2016-04-16,1
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,Submission,2015-04-18,0
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,Other,2014-06-28,1
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,KO,2013-07-06,1
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,Other,2013-02-16,1
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,KO,2012-09-22,1
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,KO,2012-01-28,1
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,Submission,2011-11-12,0
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,Other,2018-04-21,0
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,Submission,2014-11-22,0
Cub Swanson,68.0,145.0,70.0,Orthodox,1983-11-02,KO,2012-06-22,1
Mike Swick,73.0,170.0,77.0,Orthodox,1979-06-19,Other,2015-07-11,0
Mike Swick,73.0,170.0,77.0,Orthodox,1979-06-19,KO,2012-12-08,0
Mike Swick,73.0,170.0,77.0,Orthodox,1979-06-19,KO,2012-08-04,1
Mike Swick,73.0,170.0,77.0,Orthodox,1979-06-19,KO,2009-06-13,1
Mike Swick,73.0,170.0,77.0,Orthodox,1979-06-19,KO,2008-12-10,1
Mike Swick,73.0,170.0,77.0,Orthodox,1979-06-19,Other,2008-06-07,1
Mike Swick,73.0,170.0,77.0,Orthodox,1979-06-19,Other,2008-01-23,1
Mike Swick,73.0,170.0,77.0,Orthodox,1979-06-19,Other,2006-09-23,1
Mike Swick,73.0,170.0,77.0,Orthodox,1979-06-19,Submission,2006-05-27,1
Mike Swick,73.0,170.0,77.0,Orthodox,1979-06-19,Submission,2006-03-04,1
Mike Swick,73.0,170.0,77.0,Orthodox,1979-06-19,KO,2005-08-06,1
Mike Swick,73.0,170.0,77.0,Orthodox,1979-06-19,KO,2005-04-09,1
Mike Swick,73.0,170.0,77.0,Orthodox,1979-06-19,Submission,2010-02-06,0
Mike Swick,73.0,170.0,77.0,Orthodox,1979-06-19,Other,2009-11-14,0
Mike Swick,73.0,170.0,77.0,Orthodox,1979-06-19,Other,2007-04-07,0
Floyd Sword,72.0,185.0,73.75,Orthodox,1976-08-24,Submission,2007-06-23,0
Bentley Syler,64.0,125.0,68.0,Orthodox,1982-12-22,KO,2015-03-21,0
Tim Sylvia,80.0,265.0,80.0,Orthodox,1976-03-05,Other,2007-10-20,1
Tim Sylvia,80.0,265.0,80.0,Orthodox,1976-03-05,Other,2006-11-18,1
Tim Sylvia,80.0,265.0,80.0,Orthodox,1976-03-05,Other,2006-07-08,1
Tim Sylvia,80.0,265.0,80.0,Orthodox,1976-03-05,KO,2006-04-15,1
Tim Sylvia,80.0,265.0,80.0,Orthodox,1976-03-05,Other,2006-01-16,1
Tim Sylvia,80.0,265.0,80.0,Orthodox,1976-03-05,KO,2005-08-20,1
Tim Sylvia,80.0,265.0,80.0,Orthodox,1976-03-05,KO,2003-09-26,1
Tim Sylvia,80.0,265.0,80.0,Orthodox,1976-03-05,KO,2003-02-28,1
Tim Sylvia,80.0,265.0,80.0,Orthodox,1976-03-05,KO,2002-09-27,1
Tim Sylvia,80.0,265.0,80.0,Orthodox,1976-03-05,Submission,2008-02-02,0
Tim Sylvia,80.0,265.0,80.0,Orthodox,1976-03-05,Other,2007-03-03,0
Tim Sylvia,80.0,265.0,80.0,Orthodox,1976-03-05,Submission,2005-02-05,0
Tim Sylvia,80.0,265.0,80.0,Orthodox,1976-03-05,Submission,2004-06-19,0
Eugenio Tadeu,68.0,160.0,69.79285714285714,Orthodox,,KO,1998-03-13,0
Justin Tafa,72.0,264.0,74.0,Southpaw,1993-12-13,KO,2019-10-05,0
Justin Tafa,72.0,264.0,74.0,Southpaw,1993-12-13,KO,2020-02-08,1
Khalid Taha,65.0,135.0,69.0,Orthodox,1992-02-15,Submission,2019-10-05,1
Khalid Taha,65.0,135.0,69.0,Orthodox,1992-02-15,Other,2018-07-22,0
Khalid Taha,65.0,135.0,69.0,Orthodox,1992-02-15,KO,2019-04-13,1
Mairbek Taisumov,69.0,155.0,73.0,Orthodox,1988-08-08,Other,2019-09-07,0
Mairbek Taisumov,69.0,155.0,73.0,Orthodox,1988-08-08,Other,2018-09-15,1
Mairbek Taisumov,69.0,155.0,73.0,Orthodox,1988-08-08,KO,2017-09-02,1
Mairbek Taisumov,69.0,155.0,73.0,Orthodox,1988-08-08,KO,2016-04-10,1
Mairbek Taisumov,69.0,155.0,73.0,Orthodox,1988-08-08,KO,2015-06-20,1
Mairbek Taisumov,69.0,155.0,73.0,Orthodox,1988-08-08,KO,2015-01-24,1
Mairbek Taisumov,69.0,155.0,73.0,Orthodox,1988-08-08,KO,2014-10-04,1
Mairbek Taisumov,69.0,155.0,73.0,Orthodox,1988-08-08,Other,2014-01-04,1
Mairbek Taisumov,69.0,155.0,73.0,Orthodox,1988-08-08,Other,2014-03-23,0
Yoshiki Takahashi,71.0,199.0,72.68125,Southpaw,1969-03-13,Other,1997-02-07,1
Daiju Takase,72.0,170.0,73.75,Southpaw,1978-04-20,KO,2000-12-16,0
Daiju Takase,72.0,170.0,73.75,Southpaw,1978-04-20,Other,1999-11-19,0
Daiju Takase,72.0,170.0,73.75,Southpaw,1978-04-20,KO,1999-07-16,0
Oleg Taktarov,72.0,210.0,73.75,Orthodox,1967-08-26,Other,1995-12-16,1
Oleg Taktarov,72.0,210.0,73.75,Orthodox,1967-08-26,Submission,1995-12-16,1
Oleg Taktarov,72.0,210.0,73.75,Orthodox,1967-08-26,Submission,1995-07-14,1
Oleg Taktarov,72.0,210.0,73.75,Orthodox,1967-08-26,Submission,1995-07-14,1
Oleg Taktarov,72.0,210.0,73.75,Orthodox,1967-08-26,Submission,1995-07-14,1
Oleg Taktarov,72.0,210.0,73.75,Orthodox,1967-08-26,Submission,1995-04-07,1
Oleg Taktarov,72.0,210.0,73.75,Orthodox,1967-08-26,Other,1995-12-16,0
Oleg Taktarov,72.0,210.0,73.75,Orthodox,1967-08-26,Other,1995-09-08,0
Oleg Taktarov,72.0,210.0,73.75,Orthodox,1967-08-26,KO,1995-04-07,0
Nordine Taleb,73.0,170.0,74.0,Orthodox,1981-06-10,KO,2019-09-07,0
Nordine Taleb,73.0,170.0,74.0,Orthodox,1981-06-10,Other,2019-05-04,1
Nordine Taleb,73.0,170.0,74.0,Orthodox,1981-06-10,KO,2018-10-27,0
Nordine Taleb,73.0,170.0,74.0,Orthodox,1981-06-10,KO,2017-12-16,1
Nordine Taleb,73.0,170.0,74.0,Orthodox,1981-06-10,Other,2017-02-19,0
Nordine Taleb,73.0,170.0,74.0,Orthodox,1981-06-10,Other,2015-04-25,1
Nordine Taleb,73.0,170.0,74.0,Orthodox,1981-06-10,Other,2014-10-04,1
Nordine Taleb,73.0,170.0,74.0,Orthodox,1981-06-10,Other,2014-04-16,1
Nordine Taleb,73.0,170.0,74.0,Orthodox,1981-06-10,Submission,2018-05-27,0
Nordine Taleb,73.0,170.0,74.0,Orthodox,1981-06-10,Other,2017-05-28,1
Nordine Taleb,73.0,170.0,74.0,Orthodox,1981-06-10,KO,2016-03-05,1
Nordine Taleb,73.0,170.0,74.0,Orthodox,1981-06-10,Submission,2015-08-01,0
Issei Tamura,65.0,135.0,63.0,Orthodox,1984-03-12,KO,2013-03-16,0
Issei Tamura,65.0,135.0,63.0,Orthodox,1984-03-12,KO,2012-07-11,0
Issei Tamura,65.0,135.0,63.0,Orthodox,1984-03-12,KO,2012-02-25,1
Jason Tan,70.0,170.0,71.77173913043478,Orthodox,1981-12-17,KO,2008-05-24,0
Jason Tan,70.0,170.0,71.77173913043478,Orthodox,1981-12-17,KO,2007-06-16,0
Michinori Tanaka,65.0,135.0,67.0,Orthodox,1990-10-04,Other,2014-09-20,0
Michinori Tanaka,65.0,135.0,67.0,Orthodox,1990-10-04,Other,2017-02-04,0
Michinori Tanaka,65.0,135.0,67.0,Orthodox,1990-10-04,Other,2016-09-24,0
Michinori Tanaka,65.0,135.0,67.0,Orthodox,1990-10-04,Other,2016-01-02,1
Michinori Tanaka,65.0,135.0,67.0,Orthodox,1990-10-04,Other,2014-06-14,1
Evan Tanner,72.0,185.0,74.0,Orthodox,1971-02-11,Submission,2006-04-15,1
Evan Tanner,72.0,185.0,74.0,Orthodox,1971-02-11,KO,2005-02-05,1
Evan Tanner,72.0,185.0,74.0,Orthodox,1971-02-11,Submission,2004-10-22,1
Evan Tanner,72.0,185.0,74.0,Orthodox,1971-02-11,Other,2004-06-19,1
Evan Tanner,72.0,185.0,74.0,Orthodox,1971-02-11,KO,2003-11-21,1
Evan Tanner,72.0,185.0,74.0,Orthodox,1971-02-11,Other,2002-07-13,1
Evan Tanner,72.0,185.0,74.0,Orthodox,1971-02-11,KO,2002-03-22,1
Evan Tanner,72.0,185.0,74.0,Orthodox,1971-02-11,Submission,2001-11-02,1
Evan Tanner,72.0,185.0,74.0,Orthodox,1971-02-11,KO,2000-12-16,1
Evan Tanner,72.0,185.0,74.0,Orthodox,1971-02-11,KO,1999-03-05,1
Evan Tanner,72.0,185.0,74.0,Orthodox,1971-02-11,Submission,1999-01-08,1
Evan Tanner,72.0,185.0,74.0,Orthodox,1971-02-11,Other,2008-06-21,0
Evan Tanner,72.0,185.0,74.0,Orthodox,1971-02-11,KO,2008-03-01,0
Evan Tanner,72.0,185.0,74.0,Orthodox,1971-02-11,KO,2005-10-03,0
Evan Tanner,72.0,185.0,74.0,Orthodox,1971-02-11,KO,2005-06-04,0
Evan Tanner,72.0,185.0,74.0,Orthodox,1971-02-11,KO,2003-04-25,0
Evan Tanner,72.0,185.0,74.0,Orthodox,1971-02-11,KO,2001-02-23,0
Miesha Tate,66.0,135.0,65.0,Orthodox,1986-08-18,Other,2016-11-12,0
Miesha Tate,66.0,135.0,65.0,Orthodox,1986-08-18,Submission,2016-07-09,0
Miesha Tate,66.0,135.0,65.0,Orthodox,1986-08-18,Other,2015-07-25,1
Miesha Tate,66.0,135.0,65.0,Orthodox,1986-08-18,Other,2015-01-31,1
Miesha Tate,66.0,135.0,65.0,Orthodox,1986-08-18,Other,2014-09-20,1
Miesha Tate,66.0,135.0,65.0,Orthodox,1986-08-18,Other,2014-04-19,1
Miesha Tate,66.0,135.0,65.0,Orthodox,1986-08-18,KO,2013-04-13,0
Miesha Tate,66.0,135.0,65.0,Orthodox,1986-08-18,Submission,2016-03-05,1
Miesha Tate,66.0,135.0,65.0,Orthodox,1986-08-18,Submission,2013-12-28,0
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,KO,2015-06-06,0
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,Submission,2014-08-16,1
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,Submission,2013-11-09,1
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,KO,2013-01-19,0
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,Other,2012-01-14,1
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,KO,2011-08-27,1
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,KO,2011-03-03,0
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,Submission,2010-09-25,1
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,Other,2010-01-11,0
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,Other,2009-01-31,1
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,Other,2008-01-23,1
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,Submission,2007-06-12,1
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,Other,2007-04-05,1
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,KO,2016-07-08,0
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,Submission,2015-11-07,1
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,Other,2008-09-06,0
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,KO,2008-06-07,0
Thiago Tavares,67.0,145.0,68.0,Orthodox,1984-11-08,Other,2007-09-22,0
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,KO,2019-11-02,0
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,Other,2018-07-06,0
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,Other,2017-07-07,1
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,Other,2016-09-10,1
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,KO,2015-05-09,0
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,Other,2015-01-03,1
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,Other,2014-04-19,0
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,Other,2013-08-28,1
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,Other,2012-05-15,1
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,Other,2011-07-02,0
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,Other,2010-06-19,1
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,KO,2018-04-14,1
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,Other,2017-10-07,1
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,KO,2014-08-16,0
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,Other,2014-01-15,1
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,Other,2013-03-02,1
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,Other,2012-09-29,1
Brad Tavares,73.0,185.0,74.0,Orthodox,1987-12-21,KO,2011-01-01,1
Paul Taylor,72.0,155.0,72.0,Orthodox,1979-12-15,KO,2011-02-05,1
Paul Taylor,72.0,155.0,72.0,Orthodox,1979-12-15,Other,2009-06-13,1
Paul Taylor,72.0,155.0,72.0,Orthodox,1979-12-15,Other,2008-06-07,1
Paul Taylor,72.0,155.0,72.0,Orthodox,1979-12-15,KO,2007-04-21,1
Paul Taylor,72.0,155.0,72.0,Orthodox,1979-12-15,Other,2010-10-23,0
Paul Taylor,72.0,155.0,72.0,Orthodox,1979-12-15,Other,2009-11-14,0
Paul Taylor,72.0,155.0,72.0,Orthodox,1979-12-15,Other,2008-10-18,0
Paul Taylor,72.0,155.0,72.0,Orthodox,1979-12-15,Other,2008-01-19,0
Paul Taylor,72.0,155.0,72.0,Orthodox,1979-12-15,Submission,2007-09-08,0
Jesse Taylor,72.0,170.0,73.0,Orthodox,1983-01-02,Submission,2017-07-07,1
Jesse Taylor,72.0,170.0,73.0,Orthodox,1983-01-02,Submission,2008-07-19,0
Danielle Taylor,60.0,115.0,60.0,Orthodox,1989-10-25,Other,2018-08-04,0
Danielle Taylor,60.0,115.0,60.0,Orthodox,1989-10-25,Other,2018-01-14,0
Danielle Taylor,60.0,115.0,60.0,Orthodox,1989-10-25,Other,2017-04-22,1
Danielle Taylor,60.0,115.0,60.0,Orthodox,1989-10-25,Other,2016-11-26,1
Danielle Taylor,60.0,115.0,60.0,Orthodox,1989-10-25,Other,2016-08-06,0
James Te Huna,74.0,185.0,75.0,Orthodox,1981-09-29,KO,2016-03-19,0
James Te Huna,74.0,185.0,75.0,Orthodox,1981-09-29,Submission,2014-06-28,0
James Te Huna,74.0,185.0,75.0,Orthodox,1981-09-29,Other,2013-02-16,1
James Te Huna,74.0,185.0,75.0,Orthodox,1981-09-29,Other,2012-07-11,1
James Te Huna,74.0,185.0,75.0,Orthodox,1981-09-29,KO,2012-03-02,1
James Te Huna,74.0,185.0,75.0,Orthodox,1981-09-29,KO,2011-09-24,1
James Te Huna,74.0,185.0,75.0,Orthodox,1981-09-29,KO,2010-02-20,1
James Te Huna,74.0,185.0,75.0,Orthodox,1981-09-29,KO,2013-12-06,0
James Te Huna,74.0,185.0,75.0,Orthodox,1981-09-29,Submission,2013-05-25,0
James Te Huna,74.0,185.0,75.0,Orthodox,1981-09-29,Submission,2011-02-26,0
Glover Teixeira,74.0,205.0,76.0,Orthodox,1979-10-28,Other,2019-09-14,1
Glover Teixeira,74.0,205.0,76.0,Orthodox,1979-10-28,Submission,2019-04-27,1
Glover Teixeira,74.0,205.0,76.0,Orthodox,1979-10-28,Submission,2019-01-19,1
Glover Teixeira,74.0,205.0,76.0,Orthodox,1979-10-28,Other,2018-07-22,0
Glover Teixeira,74.0,205.0,76.0,Orthodox,1979-10-28,KO,2017-12-16,1
Glover Teixeira,74.0,205.0,76.0,Orthodox,1979-10-28,Other,2017-02-11,1
Glover Teixeira,74.0,205.0,76.0,Orthodox,1979-10-28,KO,2016-04-16,1
Glover Teixeira,74.0,205.0,76.0,Orthodox,1979-10-28,KO,2015-11-07,1
Glover Teixeira,74.0,205.0,76.0,Orthodox,1979-10-28,Submission,2015-08-08,1
Glover Teixeira,74.0,205.0,76.0,Orthodox,1979-10-28,Other,2014-10-25,0
Glover Teixeira,74.0,205.0,76.0,Orthodox,1979-10-28,KO,2013-09-04,1
Glover Teixeira,74.0,205.0,76.0,Orthodox,1979-10-28,Submission,2013-05-25,1
Glover Teixeira,74.0,205.0,76.0,Orthodox,1979-10-28,KO,2012-10-13,1
Glover Teixeira,74.0,205.0,76.0,Orthodox,1979-10-28,KO,2017-05-28,0
